패치,라인,챔피언(한국어),챔피언(영어),챔피언ID,라인내순위,전체순위,순위변동,전체순위변동,티어,OP픽,꿀픽,게임수,픽률(%),밴률(%),승률(%),OP점수,꿀픽점수,업데이트시각
26.12,서폿,마오카이,Maokai,57,17,75,3,0,A,False,False,1877,2.68,0.14,52.37,51.03,7.32,2026-06-23T21:29:58.000Z
26.12,서폿,르블랑,LeBlanc,7,18,80,7,0,A,False,False,776,1.11,35.47,52.06,50.80,2.92,2026-06-23T21:29:57.000Z
26.12,서폿,카밀,Camille,164,19,101,0,0,B,False,False,4604,6.56,2.69,48.54,50.31,-7.32,2026-06-23T21:29:59.000Z
26.12,서폿,타릭,Taric,44,20,111,-3,0,B,False,False,1203,1.72,0.14,52.70,50.03,5.26,2026-06-23T21:29:59.000Z
26.12,서폿,판테온,Pantheon,80,21,132,-3,0,B,False,False,2493,3.55,1.65,48.90,49.42,-2.65,2026-06-23T21:29:56.000Z
26.12,서폿,갈리오,Galio,3,22,133,17,0,B,False,False,904,1.29,3.98,50.66,49.40,1.33,2026-06-23T21:29:58.000Z
26.12,서폿,사일러스,Sylas,517,23,134,19,0,B,False,False,1127,1.61,26.03,49.42,49.37,-0.35,2026-06-23T21:29:57.000Z
26.12,서폿,벨코즈,Vel'Koz,161,24,140,9,0,B,False,False,944,1.35,0.53,52.01,49.22,3.20,2026-06-23T21:29:58.000Z
26.12,서폿,탐 켄치,Tahm Kench,223,25,143,-4,0,B,False,False,1315,1.87,0.29,49.81,49.17,0.32,2026-06-23T21:29:58.000Z
26.12,서폿,니코,Neeko,518,26,144,-3,0,B,False,False,2082,2.97,3.37,48.51,49.16,-3.43,2026-06-23T21:29:58.000Z
26.12,서폿,질리언,Zilean,26,27,145,1,0,B,False,False,1632,2.33,0.41,49.14,49.13,-1.16,2026-06-23T21:29:59.000Z
26.12,서폿,럭스,Lux,99,28,147,13,0,B,False,False,1934,2.76,0.24,49.84,49.11,0.57,2026-06-23T21:29:57.000Z
26.12,서폿,조이,Zoe,142,29,151,2,0,B,False,False,428,0.61,23.76,52.10,48.97,1.55,2026-06-23T21:29:57.000Z
26.12,서폿,모르가나,Morgana,25,30,152,-1,0,B,False,False,1269,1.81,2.38,48.78,48.96,-1.58,2026-06-23T21:29:58.000Z
26.12,서폿,자이라,Zyra,143,31,154,-7,0,B,False,False,1202,1.71,4.96,49.25,48.94,-0.68,2026-06-23T21:29:58.000Z
26.12,서폿,애니비아,Anivia,34,32,161,11,0,B,False,False,854,1.22,5.74,50.82,48.77,1.45,2026-06-23T21:29:58.000Z
26.12,서폿,소나,Sona,37,33,170,-6,0,B,False,False,887,1.26,0.05,51.41,48.64,2.24,2026-06-23T21:29:59.000Z
26.12,서폿,샤코,Shaco,35,34,185,-8,0,C,False,False,798,1.14,11.82,49.00,48.24,-0.76,2026-06-23T21:29:58.000Z
26.12,서폿,쉔,Shen,98,35,187,1,0,C,False,False,559,0.80,0.19,49.55,48.19,-0.07,2026-06-23T21:29:58.000Z
26.12,서폿,아무무,Amumu,32,36,190,1,0,C,False,False,401,0.57,0.22,50.12,48.14,0.28,2026-06-23T21:29:58.000Z
26.12,서폿,스웨인,Swain,50,37,192,3,0,C,False,False,1073,1.53,0.47,49.95,48.09,0.48,2026-06-23T21:29:59.000Z
26.12,서폿,스카너,Skarner,72,38,195,-16,0,C,False,False,1532,2.18,0.42,48.50,47.92,-2.49,2026-06-23T21:29:58.000Z
26.12,서폿,소라카,Soraka,16,39,196,6,0,C,False,False,1477,2.11,0.27,48.68,47.91,-2.02,2026-06-23T21:29:59.000Z
26.12,서폿,밀리오,Milio,902,40,201,-8,0,C,False,False,2127,3.03,0.46,47.95,47.63,-5.13,2026-06-23T21:29:59.000Z
26.12,서폿,자크,Zac,154,41,206,131,0,C,False,False,474,0.68,0.89,50.21,47.27,0.39,2026-06-23T21:29:59.000Z
26.12,서폿,흐웨이,Hwei,910,42,216,7,0,C,False,False,508,0.72,3.29,48.23,46.84,-1.02,2026-06-23T21:29:58.000Z
26.12,서폿,잔나,Janna,40,43,229,-5,0,C,False,False,744,1.06,0.08,47.85,45.95,-1.90,2026-06-23T21:29:59.000Z
26.12,서폿,자르반 4세,Jarvan IV,59,44,231,-10,0,C,False,False,522,0.74,1.26,48.47,45.61,-0.87,2026-06-23T21:29:59.000Z
26.12,서폿,나미,Nami,267,45,236,3,0,C,False,False,909,1.30,0.09,46.64,45.09,-3.88,2026-06-23T21:29:59.000Z
26.12,서폿,레나타 글라스크,Renata Glasc,888,46,243,126,0,D,False,False,406,0.58,0.11,46.06,43.81,-2.07,2026-06-23T21:29:59.000Z
26.12,서폿,제라스,Xerath,101,47,244,-3,0,D,False,False,1176,1.68,2.99,45.41,43.67,-7.13,2026-06-23T21:29:58.000Z
26.12,서폿,브랜드,Brand,63,48,247,-1,0,D,False,False,476,0.68,0.34,44.96,42.91,-3.18,2026-06-23T21:29:59.000Z
26.12,서폿,피들스틱,Fiddlesticks,9,49,250,-19,0,D,False,False,499,0.71,0.91,45.69,42.34,-2.81,2026-06-23T21:29:58.000Z
26.12,서폿,유미,Yuumi,350,50,251,0,0,D,False,False,3114,4.44,9.58,41.49,41.90,-40.00,2026-06-23T21:29:58.000Z
26.12,서폿,멜,Mel,800,51,261,-5,0,D,False,False,925,1.32,10.71,39.46,38.38,-13.76,2026-06-23T21:29:58.000Z
26.11,탑,잭스,Jax,24,1,6,8,0,S,False,False,4200,6.29,17.59,51.00,55.96,9.10,2026-06-09T21:28:16.000Z
26.11,탑,크산테,K'Sante,897,2,10,6,0,S,False,False,7176,10.75,7.78,49.79,55.44,0.29,2026-06-09T21:28:15.000Z
26.11,탑,피오라,Fiora,114,3,19,7,0,S,False,False,2561,3.84,7.98,52.56,54.52,11.62,2026-06-09T21:28:16.000Z
26.11,탑,갱플랭크,Gangplank,41,4,20,-2,0,S,False,False,3483,5.22,10.06,51.22,54.44,8.39,2026-06-09T21:28:16.000Z
26.11,탑,이렐리아,Irelia,39,5,27,-2,0,A,False,False,3359,5.03,23.69,49.48,53.79,-1.72,2026-06-09T21:28:15.000Z
26.11,탑,암베사,Ambessa,799,6,29,0,0,A,False,False,4233,6.34,8.09,50.20,53.68,2.92,2026-06-09T21:28:16.000Z
26.11,탑,제이스,Jayce,126,7,31,-6,0,A,False,False,7402,11.09,30.11,48.26,53.50,-20.31,2026-06-09T21:28:16.000Z
26.11,탑,말파이트,Malphite,54,8,36,-1,0,A,False,False,3418,5.12,8.58,49.88,53.15,0.65,2026-06-09T21:28:14.000Z
26.11,탑,올라프,Olaf,2,9,38,4,0,A,False,False,2752,4.12,4.35,51.82,53.03,8.79,2026-06-09T21:28:15.000Z
26.11,탑,다리우스,Darius,122,10,45,2,0,A,False,False,2197,3.29,4.86,51.66,52.50,6.53,2026-06-09T21:28:17.000Z
26.11,탑,베인,Vayne,67,11,47,-6,0,A,False,False,3028,4.54,12.65,49.34,52.41,-2.15,2026-06-09T21:28:16.000Z
26.11,탑,럼블,Rumble,68,12,48,-8,0,A,False,False,3772,5.65,9.53,49.20,52.40,-3.47,2026-06-09T21:28:15.000Z
26.11,탑,가렌,Garen,86,13,57,26,0,A,False,False,1777,2.66,0.67,52.56,51.78,7.48,2026-06-09T21:28:17.000Z
26.11,탑,요네,Yone,777,14,62,9,0,A,False,False,4816,7.22,6.46,48.88,51.69,-6.62,2026-06-09T21:28:14.000Z
26.11,탑,레넥톤,Renekton,58,15,63,17,0,A,False,False,3340,5.00,3.87,49.64,51.68,-0.65,2026-06-09T21:28:16.000Z
26.11,탑,쉔,Shen,98,16,66,13,0,A,False,False,1736,2.60,0.21,52.30,51.50,6.61,2026-06-09T21:28:15.000Z
26.11,탑,사이온,Sion,14,17,67,-6,0,A,False,False,5128,7.68,1.98,49.20,51.49,-4.42,2026-06-09T21:28:15.000Z
26.11,탑,카시오페아,Cassiopeia,69,18,72,20,0,A,False,False,928,1.39,6.55,52.69,51.38,4.13,2026-06-09T21:28:16.000Z
26.11,탑,뽀삐,Poppy,78,19,81,-5,0,B,False,False,1046,1.57,11.22,51.05,51.02,2.09,2026-06-09T21:28:16.000Z
26.11,탑,우르곳,Urgot,6,20,84,10,0,B,False,False,1262,1.89,0.26,52.93,50.98,6.00,2026-06-09T21:28:16.000Z
26.11,탑,판테온,Pantheon,80,21,91,16,0,B,False,False,1594,2.39,2.05,51.82,50.68,4.93,2026-06-09T21:28:16.000Z
26.11,탑,아칼리,Akali,84,22,95,0,0,B,False,False,1829,2.74,19.21,49.48,50.43,-0.83,2026-06-09T21:28:15.000Z
26.11,탑,케넨,Kennen,85,23,102,21,0,B,False,False,1646,2.47,2.49,49.94,50.30,0.44,2026-06-09T21:28:16.000Z
26.11,탑,신지드,Singed,27,24,110,-7,0,B,False,False,1762,2.64,1.27,51.48,50.16,4.55,2026-06-09T21:28:17.000Z
26.11,탑,티모,Teemo,17,25,111,-10,0,B,False,False,2054,3.08,7.59,49.22,50.13,-1.76,2026-06-09T21:28:14.000Z
26.11,탑,신 짜오,Xin Zhao,5,26,118,29,0,B,False,False,1586,2.38,13.09,50.06,49.93,0.72,2026-06-09T21:28:15.000Z
26.11,탑,세트,Sett,875,27,121,15,0,B,False,False,1362,2.04,0.45,51.10,49.89,2.74,2026-06-09T21:28:17.000Z
26.11,탑,야스오,Yasuo,157,28,124,-12,0,B,False,False,2082,3.12,11.45,49.23,49.85,-1.74,2026-06-09T21:28:16.000Z
26.11,탑,오른,Ornn,516,29,128,27,0,B,False,False,1511,2.26,0.04,50.23,49.66,1.06,2026-06-09T21:28:17.000Z
26.11,탑,나르,Gnar,150,30,129,-9,0,B,False,False,3369,5.05,3.58,48.20,49.57,-8.18,2026-06-09T21:28:16.000Z
26.11,탑,워윅,Warwick,19,31,131,5,0,B,False,False,1005,1.51,0.64,53.73,49.54,5.99,2026-06-09T21:28:17.000Z
26.11,탑,트린다미어,Tryndamere,23,32,133,-5,0,B,False,False,1098,1.65,0.88,50.27,49.50,0.84,2026-06-09T21:28:15.000Z
26.11,탑,요릭,Yorick,83,33,141,0,0,B,False,False,2043,3.06,5.79,48.70,49.40,-3.44,2026-06-09T21:28:15.000Z
26.11,탑,그웬,Gwen,887,34,144,-15,0,B,False,False,1203,1.80,0.81,50.04,49.31,0.50,2026-06-09T21:28:17.000Z
26.11,탑,문도 박사,Dr. Mundo,36,35,146,11,0,B,False,False,1939,2.91,0.39,49.61,49.19,-0.45,2026-06-09T21:28:17.000Z
26.11,탑,클레드,Kled,240,36,148,-5,0,B,False,False,1061,1.59,0.41,50.05,49.13,0.45,2026-06-09T21:28:17.000Z
26.11,탑,블라디미르,Vladimir,8,37,151,12,0,B,False,False,1070,1.60,2.03,49.91,49.02,0.23,2026-06-09T21:28:17.000Z
26.11,탑,카밀,Camille,164,38,155,-10,0,B,False,False,1583,2.37,0.86,49.53,48.83,-0.57,2026-06-09T21:28:16.000Z
26.11,탑,렝가,Rengar,107,39,159,133,0,C,False,False,418,0.63,3.34,51.20,48.48,0.90,2026-06-09T21:28:17.000Z
26.11,탑,자헨,Zaahen,904,40,161,5,0,C,False,False,1940,2.91,0.84,48.87,48.46,-2.63,2026-06-09T21:28:16.000Z
26.11,탑,그라가스,Gragas,79,41,163,10,0,C,False,False,1529,2.29,0.20,49.18,48.42,-1.34,2026-06-09T21:28:15.000Z
26.11,탑,오공,Wukong,62,42,165,6,0,C,False,False,471,0.71,0.79,52.87,48.36,2.19,2026-06-09T21:28:16.000Z
26.11,탑,우디르,Udyr,77,43,167,15,0,C,False,False,466,0.70,0.11,53.22,48.31,2.41,2026-06-09T21:28:17.000Z
26.11,탑,퀸,Quinn,133,44,168,-18,0,C,False,False,373,0.56,1.24,53.08,48.26,1.86,2026-06-09T21:28:17.000Z
26.11,탑,바루스,Varus,110,45,169,17,0,C,False,False,1282,1.92,16.87,48.91,48.26,-1.68,2026-06-09T21:28:15.000Z
26.11,탑,애니비아,Anivia,34,46,171,-28,0,C,False,False,1482,2.22,7.67,49.12,48.18,-1.46,2026-06-09T21:28:16.000Z
26.11,탑,트위스티드 페이트,Twisted Fate,4,47,176,12,0,C,False,False,368,0.55,4.08,53.53,48.09,2.08,2026-06-09T21:28:15.000Z
26.11,탑,리븐,Riven,92,48,180,-23,0,C,False,False,1284,1.92,0.15,49.07,48.04,-1.35,2026-06-09T21:28:17.000Z
26.11,탑,하이머딩거,Heimerdinger,74,49,196,1,0,C,False,False,829,1.24,1.44,49.10,47.43,-0.84,2026-06-09T21:28:16.000Z
26.11,탑,리산드라,Lissandra,127,50,202,122,0,C,False,False,624,0.94,1.33,50.80,47.23,0.97,2026-06-09T21:28:16.000Z
26.11,탑,라이즈,Ryze,13,51,206,-17,0,C,False,False,1435,2.15,2.85,48.64,47.08,-2.43,2026-06-09T21:28:17.000Z
26.11,탑,스웨인,Swain,50,52,209,11,0,C,False,False,457,0.68,0.42,51.42,46.96,1.14,2026-06-09T21:28:17.000Z
26.11,탑,갈리오,Galio,3,53,216,0,0,C,False,False,340,0.51,3.45,50.29,46.51,0.27,2026-06-09T21:28:16.000Z
26.11,탑,자크,Zac,154,54,218,-14,0,C,False,False,382,0.57,0.66,50.79,46.44,0.58,2026-06-09T21:28:17.000Z
26.11,탑,아트록스,Aatrox,266,55,220,-20,0,C,False,False,2771,4.15,2.26,46.95,46.34,-11.92,2026-06-09T21:28:15.000Z
26.11,탑,볼리베어,Volibear,106,56,222,1,0,C,False,False,1036,1.55,0.46,48.26,45.91,-2.34,2026-06-09T21:28:17.000Z
26.11,탑,사일러스,Sylas,517,57,224,-37,0,C,False,False,990,1.48,14.09,48.28,45.85,-2.23,2026-06-09T21:28:16.000Z
26.11,탑,오로라,Aurora,893,58,226,-11,0,C,False,False,757,1.13,1.84,48.88,45.58,-1.01,2026-06-09T21:28:15.000Z
26.11,탑,벨베스,Bel'Veth,200,59,227,113,0,C,False,False,357,0.53,5.37,49.02,45.54,-0.40,2026-06-09T21:28:15.000Z
26.11,탑,일라오이,Illaoi,420,60,232,-17,0,D,False,False,894,1.34,0.64,48.32,45.09,-1.95,2026-06-09T21:28:17.000Z
26.11,탑,모데카이저,Mordekaiser,82,61,233,-7,0,D,False,False,1500,2.25,0.56,47.00,45.00,-6.25,2026-06-09T21:28:17.000Z
26.11,탑,나서스,Nasus,75,62,235,2,0,D,False,False,686,1.03,0.22,48.40,44.98,-1.41,2026-06-09T21:28:16.000Z
26.11,탑,초가스,Cho'Gath,31,63,236,-39,0,D,False,False,425,0.64,0.06,48.24,44.96,-0.97,2026-06-09T21:28:17.000Z
26.11,탑,케일,Kayle,10,64,241,-23,0,D,False,False,783,1.17,0.13,47.00,44.12,-3.25,2026-06-09T21:28:17.000Z
26.11,탑,쉬바나,Shyvana,102,65,247,107,0,D,False,False,398,0.60,0.29,47.74,43.23,-1.21,2026-06-09T21:28:15.000Z
26.11,탑,빅토르,Viktor,112,66,255,-14,0,D,False,False,391,0.59,25.67,43.73,37.78,-3.56,2026-06-09T21:28:14.000Z
26.11,정글,리 신,Lee Sin,64,1,1,0,0,S,True,True,15131,22.67,77.38,51.50,59.25,167.90,2026-06-09T21:28:14.000Z
26.11,정글,니달리,Nidalee,76,2,3,0,0,S,True,True,6711,10.06,14.58,53.18,56.64,40.28,2026-06-09T21:28:15.000Z
26.11,정글,나피리,Naafiri,950,3,13,14,0,S,False,False,5395,8.08,25.82,49.60,54.94,-1.36,2026-06-09T21:28:15.000Z
26.11,정글,벨베스,Bel'Veth,200,4,21,1,0,S,False,True,2630,3.94,5.37,56.43,54.43,27.64,2026-06-09T21:28:15.000Z
26.11,정글,렉사이,Rek'Sai,421,5,23,-1,0,S,False,False,3429,5.14,8.43,53.31,54.23,19.92,2026-06-09T21:28:15.000Z
26.11,정글,신 짜오,Xin Zhao,5,6,25,-3,0,S,False,False,8305,12.44,13.09,49.16,53.89,-7.96,2026-06-09T21:28:15.000Z
26.11,정글,탈론,Talon,91,7,50,-1,0,A,False,False,3582,5.37,6.16,51.14,52.15,7.83,2026-06-09T21:28:16.000Z
26.11,정글,카서스,Karthus,30,8,54,11,0,A,False,False,1368,2.05,8.31,52.27,51.88,5.49,2026-06-09T21:28:15.000Z
26.11,정글,샤코,Shaco,35,9,55,0,0,A,False,False,1384,2.07,11.45,52.67,51.81,6.55,2026-06-09T21:28:14.000Z
26.11,정글,녹턴,Nocturne,56,10,64,-2,0,A,False,False,3271,4.90,6.20,49.40,51.53,-1.72,2026-06-09T21:28:17.000Z
26.11,정글,헤카림,Hecarim,120,11,65,7,0,A,False,False,2987,4.48,2.67,51.22,51.50,6.84,2026-06-09T21:28:17.000Z
26.11,정글,킨드레드,Kindred,203,12,68,1,0,A,False,False,2695,4.04,1.40,51.06,51.45,5.41,2026-06-09T21:28:15.000Z
26.11,정글,바이,Vi,254,13,69,3,0,A,False,False,5938,8.90,4.05,48.80,51.43,-8.62,2026-06-09T21:28:16.000Z
26.11,정글,엘리스,Elise,60,14,73,0,0,A,False,False,1700,2.55,7.48,52.12,51.36,6.29,2026-06-09T21:28:16.000Z
26.11,정글,렝가,Rengar,107,15,82,10,0,A,False,False,1480,2.22,3.34,52.30,50.99,5.82,2026-06-09T21:28:16.000Z
26.11,정글,자이라,Zyra,143,16,83,-9,0,A,False,False,1768,2.65,4.78,52.26,50.99,6.88,2026-06-09T21:28:15.000Z
26.11,정글,그레이브즈,Graves,104,17,85,-2,0,A,False,False,6207,9.30,10.11,47.88,50.92,-19.15,2026-06-09T21:28:15.000Z
26.11,정글,사일러스,Sylas,517,18,99,-6,0,B,False,False,3446,5.16,14.09,48.46,50.33,-6.89,2026-06-09T21:28:15.000Z
26.11,정글,카직스,Kha'Zix,121,19,106,5,0,B,False,False,3098,4.64,1.88,49.32,50.20,-1.95,2026-06-09T21:28:17.000Z
26.11,정글,키아나,Qiyana,246,20,108,0,0,B,False,False,1423,2.13,6.20,51.16,50.19,3.11,2026-06-09T21:28:17.000Z
26.11,정글,에코,Ekko,245,21,115,13,0,B,False,False,3350,5.02,1.05,49.16,50.08,-2.89,2026-06-09T21:28:16.000Z
26.11,정글,자르반 4세,Jarvan IV,59,22,116,-1,0,B,False,False,6247,9.36,1.50,48.12,50.01,-15.34,2026-06-09T21:28:17.000Z
26.11,정글,마스터 이,Master Yi,11,23,119,-1,0,B,False,False,2279,3.41,1.86,50.07,49.92,1.15,2026-06-09T21:28:17.000Z
26.11,정글,다이애나,Diana,131,24,127,8,0,B,False,False,2268,3.40,1.79,49.47,49.78,-0.91,2026-06-09T21:28:15.000Z
26.11,정글,이블린,Evelynn,28,25,149,-14,0,B,False,False,1280,1.92,1.09,50.31,49.09,1.12,2026-06-09T21:28:17.000Z
26.11,정글,피들스틱,Fiddlesticks,9,26,154,16,0,B,False,False,917,1.37,1.29,50.82,48.86,1.50,2026-06-09T21:28:17.000Z
26.11,정글,탈리야,Taliyah,163,27,156,-17,0,B,False,False,1096,1.64,0.39,51.00,48.70,2.09,2026-06-09T21:28:17.000Z
26.11,정글,아이번,Ivern,427,28,160,15,0,B,False,False,595,0.89,0.37,51.09,48.47,1.21,2026-06-09T21:28:17.000Z
26.11,정글,릴리아,Lillia,876,29,162,8,0,B,False,False,1186,1.78,0.65,49.33,48.45,-0.73,2026-06-09T21:28:17.000Z
26.11,정글,누누와 윌럼프,Nunu & Willump,20,30,170,1,0,B,False,False,1071,1.60,2.44,49.49,48.24,-0.40,2026-06-09T21:28:17.000Z
26.11,정글,비에고,Viego,234,31,179,2,0,C,False,False,5353,8.02,1.80,47.02,48.06,-22.15,2026-06-09T21:28:16.000Z
26.11,정글,케인,Kayn,141,32,182,-9,0,C,False,False,1522,2.28,0.51,48.36,48.01,-3.16,2026-06-09T21:28:16.000Z
26.11,정글,람머스,Rammus,33,33,184,6,0,C,False,False,384,0.58,0.51,50.52,47.94,0.45,2026-06-09T21:28:17.000Z
26.11,정글,뽀삐,Poppy,78,34,187,138,0,C,False,False,384,0.58,11.22,51.04,47.86,0.76,2026-06-09T21:28:15.000Z
26.11,정글,자크,Zac,154,35,188,10,0,C,False,False,1158,1.74,0.66,49.05,47.83,-1.19,2026-06-09T21:28:17.000Z
26.11,정글,오공,Wukong,62,36,190,-10,0,C,False,False,2804,4.20,0.79,47.61,47.64,-8.99,2026-06-09T21:28:16.000Z
26.11,정글,스카너,Skarner,72,37,192,-2,0,C,False,False,881,1.32,1.05,49.15,47.61,-0.78,2026-06-09T21:28:17.000Z
26.11,정글,트런들,Trundle,48,38,193,134,0,C,False,False,345,0.52,0.18,51.30,47.59,0.81,2026-06-09T21:28:17.000Z
26.11,정글,워윅,Warwick,19,39,200,-10,0,C,False,False,852,1.28,0.64,50.23,47.26,0.64,2026-06-09T21:28:17.000Z
26.11,정글,세주아니,Sejuani,113,40,204,1,0,C,False,False,654,0.98,0.06,49.24,47.20,-0.49,2026-06-09T21:28:17.000Z
26.11,정글,제이스,Jayce,126,41,207,-14,0,C,False,False,4026,6.03,30.11,45.55,47.01,-27.90,2026-06-09T21:28:16.000Z
26.11,정글,피즈,Fizz,105,42,214,130,0,C,False,False,351,0.53,1.66,50.71,46.55,0.52,2026-06-09T21:28:15.000Z
26.11,정글,잭스,Jax,24,43,217,-3,0,C,False,False,603,0.90,17.59,48.26,46.51,-1.36,2026-06-09T21:28:16.000Z
26.11,정글,퀸,Quinn,133,44,225,128,0,C,False,False,1036,1.55,1.24,46.81,45.69,-4.57,2026-06-09T21:28:15.000Z
26.11,정글,그라가스,Gragas,79,45,234,127,0,D,False,False,365,0.55,0.20,47.95,44.99,-0.98,2026-06-09T21:28:17.000Z
26.11,정글,브라이어,Briar,233,46,237,-18,0,D,False,False,1350,2.02,0.79,46.22,44.84,-7.16,2026-06-09T21:28:16.000Z
26.11,정글,판테온,Pantheon,80,47,238,-17,0,D,False,False,1676,2.51,2.05,46.18,44.71,-8.97,2026-06-09T21:28:17.000Z
26.11,정글,암베사,Ambessa,799,48,243,-10,0,D,False,False,1652,2.48,8.09,44.79,43.80,-12.50,2026-06-09T21:28:16.000Z
26.11,정글,그웬,Gwen,887,49,250,-2,0,D,False,False,363,0.54,0.81,46.56,43.04,-1.73,2026-06-09T21:28:16.000Z
26.11,정글,제드,Zed,238,50,256,-4,0,D,False,False,553,0.83,22.31,41.41,37.59,-7.08,2026-06-09T21:28:16.000Z
26.11,미드,빅토르,Viktor,112,1,4,3,0,S,False,False,11024,16.52,25.67,48.49,56.42,-27.00,2026-06-09T21:28:15.000Z
26.11,미드,조이,Zoe,142,2,7,-1,0,S,False,False,2938,4.40,26.19,51.74,55.91,11.24,2026-06-09T21:28:16.000Z
26.11,미드,제드,Zed,238,3,8,-1,0,S,False,False,3862,5.79,22.31,51.48,55.55,12.26,2026-06-09T21:28:15.000Z
26.11,미드,오리아나,Orianna,61,4,15,2,0,A,False,False,5281,7.91,5.64,50.65,54.60,7.68,2026-06-09T21:28:16.000Z
26.11,미드,아칼리,Akali,84,5,17,3,0,A,False,False,4115,6.17,19.21,49.74,54.55,0.06,2026-06-09T21:28:14.000Z
26.11,미드,트위스티드 페이트,Twisted Fate,4,6,18,-3,0,A,False,False,6003,9.00,4.08,50.66,54.53,8.62,2026-06-09T21:28:16.000Z
26.11,미드,카타리나,Katarina,55,7,22,0,0,A,False,False,3136,4.70,5.66,52.97,54.26,16.04,2026-06-09T21:28:17.000Z
26.11,미드,갈리오,Galio,3,8,26,3,0,A,False,False,5858,8.78,3.45,49.68,53.82,-0.55,2026-06-09T21:28:15.000Z
26.11,미드,아리,Ahri,103,9,30,0,0,A,False,False,5136,7.70,2.45,50.56,53.64,6.53,2026-06-09T21:28:16.000Z
26.11,미드,사일러스,Sylas,517,10,33,2,0,A,False,False,5167,7.74,14.09,49.06,53.42,-5.61,2026-06-09T21:28:15.000Z
26.11,미드,리산드라,Lissandra,127,11,34,-1,0,A,False,False,3484,5.22,1.33,52.50,53.20,14.57,2026-06-09T21:28:16.000Z
26.11,미드,키아나,Qiyana,246,12,39,2,0,A,False,False,2194,3.29,6.20,52.46,52.93,9.28,2026-06-09T21:28:17.000Z
26.11,미드,야스오,Yasuo,157,13,40,5,0,A,False,False,2875,4.31,11.45,51.13,52.91,6.39,2026-06-09T21:28:16.000Z
26.11,미드,카시오페아,Cassiopeia,69,14,43,-1,0,A,False,False,2711,4.06,6.55,50.06,52.57,1.35,2026-06-09T21:28:16.000Z
26.11,미드,라이즈,Ryze,13,15,46,9,0,A,False,False,5568,8.34,2.85,48.92,52.49,-6.94,2026-06-09T21:28:17.000Z
26.11,미드,탈론,Talon,91,16,49,-1,0,A,False,False,2921,4.38,6.16,50.67,52.36,4.19,2026-06-09T21:28:16.000Z
26.11,미드,애니비아,Anivia,34,17,51,5,0,A,False,False,2933,4.39,7.67,49.13,52.14,-2.78,2026-06-09T21:28:16.000Z
26.11,미드,이렐리아,Irelia,39,18,56,5,0,B,False,False,1594,2.39,23.69,49.94,51.81,0.52,2026-06-09T21:28:14.000Z
26.11,미드,블라디미르,Vladimir,8,19,58,10,0,B,False,False,2499,3.74,2.03,50.74,51.77,3.81,2026-06-09T21:28:16.000Z
26.11,미드,르블랑,LeBlanc,7,20,70,-15,0,B,False,False,2270,3.40,36.76,47.49,51.43,-10.72,2026-06-09T21:28:15.000Z
26.11,미드,신드라,Syndra,134,21,75,7,0,B,False,False,2239,3.36,0.45,51.99,51.35,7.59,2026-06-09T21:28:16.000Z
26.11,미드,제라스,Xerath,101,22,76,-3,0,B,False,False,2735,4.10,2.97,49.43,51.34,-1.26,2026-06-09T21:28:15.000Z
26.11,미드,다이애나,Diana,131,23,77,-2,0,B,False,False,2323,3.48,1.79,49.81,51.21,0.25,2026-06-09T21:28:16.000Z
26.11,미드,피즈,Fizz,105,24,86,-7,0,B,False,False,2255,3.38,1.66,49.31,50.86,-1.45,2026-06-09T21:28:15.000Z
26.11,미드,신지드,Singed,27,25,87,7,0,B,False,False,703,1.05,1.27,52.92,50.79,3.36,2026-06-09T21:28:16.000Z
26.11,미드,누누와 윌럼프,Nunu & Willump,20,26,88,7,0,B,False,False,1245,1.87,2.44,51.81,50.73,3.91,2026-06-09T21:28:16.000Z
26.11,미드,판테온,Pantheon,80,27,89,3,0,B,False,False,852,1.28,2.05,53.76,50.71,5.15,2026-06-09T21:28:17.000Z
26.11,미드,애니,Annie,1,28,90,-12,0,B,False,False,2231,3.34,0.71,50.07,50.70,1.11,2026-06-09T21:28:17.000Z
26.11,미드,아우렐리온 솔,Aurelion Sol,136,29,92,8,0,B,False,False,1235,1.85,0.22,52.31,50.56,4.77,2026-06-09T21:28:17.000Z
26.11,미드,니코,Neeko,518,30,93,16,0,B,False,False,469,0.70,3.88,53.73,50.47,2.83,2026-06-09T21:28:15.000Z
26.11,미드,럭스,Lux,99,31,109,-4,0,C,False,False,775,1.16,0.39,52.00,50.17,2.63,2026-06-09T21:28:17.000Z
26.11,미드,벡스,Vex,711,32,113,-7,0,C,False,False,1203,1.80,2.08,50.79,50.11,1.94,2026-06-09T21:28:17.000Z
26.11,미드,말자하,Malzahar,90,33,114,3,0,C,False,False,1610,2.41,0.78,49.63,50.10,-0.26,2026-06-09T21:28:17.000Z
26.11,미드,아크샨,Akshan,166,34,122,1,0,C,False,False,1004,1.50,1.15,49.30,49.88,-0.66,2026-06-09T21:28:14.000Z
26.11,미드,요네,Yone,777,35,125,6,0,C,False,False,4409,6.61,6.46,47.24,49.84,-16.98,2026-06-09T21:28:14.000Z
26.11,미드,제이스,Jayce,126,36,126,6,0,C,False,False,1176,1.76,30.11,49.23,49.82,-0.91,2026-06-09T21:28:14.000Z
26.11,미드,에코,Ekko,245,37,134,-11,0,C,False,False,1424,2.13,1.05,48.88,49.50,-1.84,2026-06-09T21:28:17.000Z
